n s phi1 d4_phi1 phi2 d4_phi2 phi3 phi4 phi5
1306 13.06 0.05934226103269752 -1.6480977373544133e-05 0.0539920073907621 1.3580369760659138e-06 0.10190393432658518 0.39635970495052675 -0.3359552955302516
1307 13.07 0.059275609899920034 -1.6499555825099443e-05 0.05393709291380337 1.3264123090962583e-06 0.10182318706123572 0.39614324521540034 -0.33582161301816593
1308 13.08 0.05920886695223837 -1.6518003852949352e-05 0.05388207656037591 1.2948710403325077e-06 0.10174219177850918 0.39592565987805406 -0.33568693273707373
1309 13.09 0.059142032382026866 -1.653632187242941e-05 0.053826958489193624 1.2634130076793288e-06 0.10166094863052866 0.39570694864441514 -0.33555125390775253
1310 13.1 0.05907510638149488 -1.6554510297798867e-05 0.05377173885898355 1.2320380493230462e-06 0.10157945776993182 0.39548711122326896 -0.33541457575298117
1311 13.11 0.05900808914268646 -1.6572569542243594e-05 0.05371641782848477 1.2007460037311456e-06 0.10149771934987417 0.3952661473262191 -0.3352768974975444
1312 13.120000000000001 0.058940980857479564 -1.6590500017878534e-05 0.053660995556449945 1.169536709651919e-06 0.10141573352402744 0.3950440566677349 -0.33513821836825075
1313 13.13 0.05887378171758684 -1.6608302135749888e-05 0.053605472201642065 1.138410006113792e-06 0.10133350044658018 0.39482083896513753 -0.3349985375939364
1314 13.14 0.058806491914555115 -1.6625976305837997e-05 0.05354984792283718 1.1073657324250672e-06 0.1012510202722382 0.3945964939386215 -0.3348578544054748
1315 13.15 0.05873911163976486 -1.6643522937059743e-05 0.05349412287882238 1.0764037281733723e-06 0.10116829315622433 0.3943710213112488 -0.33471616803579907
1316 13.16 0.05867164108443046 -1.66609424372711e-05 0.053438297228395756 1.0455238332252287e-06 0.1010853192542791 0.39414442080896883 -0.33457347771990076
1317 13.17 0.05860408043959964 -1.6678235213269406e-05 0.05338237113036541 1.0147258877255604e-06 0.10100209872266064 0.3939166921606221 -0.3344297826948468
1318 13.18 0.05853642989615393 -1.6695401670796147e-05 0.05332634474355173 9.840097320972821e-07 0.10091863171814441 0.3936878350979538 -0.3342850821997858
1319 13.19 0.05846868964480778 -1.6712442214539196e-05 0.05327021822678288 9.533752070407587e-07 0.10083491839802683 0.3934578493556087 -0.3341393754759652
1320 13.200000000000001 0.05840085987610849 -1.672935724813566e-05 0.05321399173889867 9.228221535335691e-07 0.10075095892011832 0.39322673467115177 -0.33399266176674147
1321 13.21 0.058332940780436715 -1.6746147174173868e-05 0.05315766543874817 8.923504128297424e-07 0.10066675344275111 0.39299449078506665 -0.33384494031758427
1322 13.22 0.05826493254800569 -1.6762812394196168e-05 0.05310123948518884 8.6195982645952e-07 0.1005823021247757 0.39276111744078657 -0.3336962103760954
1323 13.23 0.058196835368860944 -1.67793533087014e-05 0.05304471403708769 8.316502362288628e-07 0.10049760512556105 0.39252661438466685 -0.3335464711920171
1324 13.24 0.058128649432880375 -1.679577031714726e-05 0.05298808925332067 8.014214842190038e-07 0.10041266260499448 0.3922909813660187 -0.333395722017245
1325 13.25 0.058060374929774505 -1.6812063817952585e-05 0.05293136529277158 7.712734127858739e-07 0.10032747472348524 0.3920542181371136 -0.3332439621058323
1326 13.26 0.05799201204908544 -1.6828234208500293e-05 0.05287454231433181 7.412058645598709e-07 0.10024204164196027 0.39181632445318826 -0.3330911907140135
1327 13.27 0.05792356098018736 -1.684428188513922e-05 0.05281762047690136 7.112186824452058e-07 0.10015636352186708 0.3915773000724494 -0.33293740710020114
1328 13.280000000000001 0.05785502191228631 -1.6860207243187063e-05 0.05276059993938724 6.813117096195915e-07 0.10007044052517311 0.3913371447560907 -0.332782610525012
1329 13.290000000000001 0.05778639503441946 -1.6876010676932617e-05 0.05270348086070327 6.514847895337486e-07 0.09998427281436717 0.3910958582682955 -0.33262680025126734
1330 13.3 0.05771768053545595 -1.6891692579637972e-05 0.052646263399769994 6.217377659108598e-07 0.09989786055245709 0.3908534403762487 -0.3324699755440048
1331 13.31 0.05764887860409562 -1.6907253343541454e-05 0.05258894771551617 5.920704827463751e-07 0.09981120390297205 0.3906098908501354 -0.3323121356705019
1332 13.32 0.05757998942886977 -1.692269335985952e-05 0.052531533966874225 5.624827843072629e-07 0.09972430302996393 0.39036520946316733 -0.33215327990026977
1333 13.33 0.05751101319814067 -1.6938013018789476e-05 0.05247402231278436 5.329745151317563e-07 0.09963715809800211 0.3901193959915741 -0.3319934075050781
1334 13.34 0.05744195010010067 -1.6953212709511915e-05 0.05241641291219186 5.035455200289401e-07 0.09954976927218162 0.38987245021462025 -0.3318325177589656
1335 13.35 0.05737280032277392 -1.6968292820192702e-05 0.052358705924046886 4.741956440780479e-07 0.09946213671811688 0.38962437191461374 -0.33167060993823827
1336 13.36 0.057303564054013933 -1.6983253737986033e-05 0.05230090150730468 4.4492473262837796e-07 0.09937426060194554 0.3893751608769094 -0.33150768332150093
1337 13.370000000000001 0.05723424148150491 -1.6998095849036392e-05 0.05224299982092645 4.1573263129863374e-07 0.09928614109032441 0.38912481688992306 -0.33134373718965726
1338 13.38 0.05716483279276169 -1.7012819538480735e-05 0.05218500102387631 3.8661918597641444e-07 0.09919777835043775 0.3888733397451345 -0.3311787708259164
1339 13.39 0.05709533817512852 -1.7027425190451364e-05 0.052126905275123384 3.5758424281796583e-07 0.09910917254998797 0.3886207292371071 -0.33101278351582053
1340 13.4 0.057025757815779676 -1.704191318807819e-05 0.0520687127336405 3.2862764824770106e-07 0.09902032385720239 0.38836698516348145 -0.33084577454724196
1341 13.41 0.05695609190171935 -1.705628391349073e-05 0.05201042355840407 2.997492489575985e-07 0.09893123244083146 0.3881121073249916 -0.3306777432104011
1342 13.42 0.056886340619780706 -1.707053774782106e-05 0.051952037908393756 2.7094889190700455e-07 0.09884189847014824 0.3878560955254722 -0.33050868879788364
1343 13.43 0.05681650415662759 -1.7084675071205385e-05 0.05189355594259194 2.4222642432189255e-07 0.09875232211494989 0.3875989495718777 -0.3303386106046351
1344 13.44 0.05674658269875199 -1.7098696262787254e-05 0.051834977819983655 2.135816936947384e-07 0.09866250354555794 0.387340669274268 -0.3301675079279951
1345 13.450000000000001 0.05667657643247531 -1.7112601700719436e-05 0.05177630369955773 1.850145477839957e-07 0.09857244293281597 0.3870812544458384 -0.3299953800676956
1346 13.46 0.056606485543948315 -1.7126391762166146e-05 0.05171753374030347 1.5652483461343035e-07 0.09848214044809411 0.3868207049029184 -0.3298222263258703
1347 13.47 0.056536310219150454 -1.7140066823305754e-05 0.05165866810121231 1.281124024719955e-07 0.0983915962632862 0.38655902046498314 -0.32964804600707853
1348 13.48 0.05646605064388932 -1.7153627259333e-05 0.05159970694127827 9.977709991330647e-08 0.09830081055080986 0.38629620095465844 -0.32947283841831143
1349 13.49 0.056395707003802586 -1.7167073444460908e-05 0.05154065041949557 7.151877575498517e-08 0.09820978348360865 0.3860322461977379 -0.32929660286899565
1350 13.5 0.05632527948435484 -1.7180405751923852e-05 0.05148149869485964 4.3337279078570994e-08 0.09811851523515192 0.38576715602318057 -0.32911933867102117
1351 13.51 0.05625476827083964 -1.7193624553979185e-05 0.051422251926367304 1.523245922888253e-08 0.09802700597943359 0.3855009302631274 -0.32894104513874156
1352 13.52 0.05618417354837896 -1.7206730221910094e-05 0.05136291027301479 -1.2795834186390097e-08 0.09793525589097318 0.3852335687529074 -0.3287617215889933
1353 13.530000000000001 0.056113495501922295 -1.7219723126027498e-05 0.051303473893799384 -4.07477512970671e-08 0.09784326514481667 0.38496507133104796 -0.32858136734110355
1354 13.540000000000001 0.05604273431624768 -1.7232603635672328e-05 0.05124394294771756 -6.862344197101251e-08 0.09775103391653572 0.3846954378392837 -0.3283999817169001
1355 13.55 0.055971890175960604 -1.7245372119218406e-05 0.05118431759376586 -9.642305581440752e-08 0.09765856238222992 0.3844246681225627 -0.32821756404073144
1356 13.56 0.05590096326549404 -1.7258028944074124e-05 0.05112459799094034 -1.2414674217225444e-07 0.09756585071852297 0.3841527620290539 -0.32803411363948
1357 13.57 0.05582995376910915 -1.7270574476684714e-05 0.05106478429823498 -1.517946501289595e-07 0.09747289910256807 0.38387971941016286 -0.3278496298425564
1358 13.58 0.05575886187089363 -1.7283009082535153e-05 0.05100487667464365 -1.7936692850841866e-07 0.09737970771204407 0.3836055401205374 -0.327664111981937
1359 13.59 0.05568768775476346 -1.72953331261517e-05 0.05094487527915871 -2.0686372587483395e-07 0.09728627672515633 0.3833302240180747 -0.3274775593921575
1360 13.6 0.05561643160446106 -1.730754697110467e-05 0.0508847802707697 -2.3428519053279792e-07 0.0971926063206412 0.38305377096392945 -0.32728997141033744
1361 13.61 0.05554509360355586 -1.7319650980010553e-05 0.05082459180846473 -2.6163147052794153e-07 0.09709869667776017 0.3827761808225252 -0.3271013473761859
1362 13.620000000000001 0.05547367393544478 -1.733164551453417e-05 0.05076431005123028 -2.8890271364723984e-07 0.09700454797630276 0.3824974534615677 -0.3269116866320132
1363 13.63 0.05540217278335119 -1.734353093539094e-05 0.05070393515804868 -3.160990674196058e-07 0.09691016039658873 0.38221758875204115 -0.3267209885227489
1364 13.64 0.05533059033032517 -1.7355307602349332e-05 0.05064346728790042 -3.4322067911604256e-07 0.09681553411946542 0.3819365865682296 -0.32652925239595065
1365 13.65 0.05525892675924349 -1.7366975874232886e-05 0.05058290659976282 -3.702676957503045e-07 0.09672066932630818 0.38165444678772564 -0.32633647760181983
1366 13.66 0.05518718225280894 -1.737853610892266e-05 0.050522253252609214 -3.972402640792201e-07 0.09662556619902385 0.3813711692914259 -0.32614266349320986
1367 13.67 0.055115356993551246 -1.7389988663359167e-05 0.05046150740540986 -4.2413853060311054e-07 0.09653022492004626 0.38108675396354963 -0.32594780942564294
1368 13.68 0.05504345116382614 -1.740133389354483e-05 0.05040066921713045 -4.509626415662725e-07 0.09643464567234072 0.3808012006916628 -0.32575191475731957
1369 13.69 0.05497146494581506 -1.741257215454636e-05 0.050339738846733054 -4.777127429572737e-07 0.09633882863940124 0.380514509366654 -0.32555497884913764
1370 13.700000000000001 0.05489939852152598 -1.742370380049653e-05 0.05027871645317476 -5.043889805095088e-07 0.09624277400525205 0.3802266798827687 -0.3253570010646962
1371 13.71 0.0548272520727926 -1.7434729184596672e-05 0.050217602195408204 -5.309914997015689e-07 0.09614648195444853 0.37993771213761196 -0.32515798077031377
1372 13.72 0.054755025781274 -1.7445648659119026e-05 0.0501563962323804 -5.575204457576181e-07 0.09604995267207717 0.3796476060321563 -0.324957917335045
1373 13.73 0.054682719828455406 -1.745646257540861e-05 0.05009509872303368 -5.839759636478346e-07 0.09595318634375305 0.3793563614707516 -0.324756810130683
1374 13.74 0.05461033439564755 -1.7467171283885578e-05 0.05003370982630455 -6.103581980889468e-07 0.09585618315562494 0.3790639783611325 -0.3245546585317831
1375 13.75 0.054537869663986216 -1.7477775134047432e-05 0.04997222970112368 -6.366672935444241e-07 0.09575894329437196 0.37877045661442876 -0.32435146191566666
1376 13.76 0.054465325814432974 -1.7488274474471244e-05 0.04991065850641585 -6.629033942250798e-07 0.0956614669472049 0.3784757961451768 -0.324147219662446
1377 13.77 0.0543927030277741 -1.749866965281587e-05 0.04984899640109895 -6.890666440893215e-07 0.09556375430186681 0.37817999687132353 -0.3239419311550271
1378 13.780000000000001 0.05432000148462135 -1.7508961015823888e-05 0.0497872435440848 -7.151571868437825e-07 0.09546580554663242 0.3778830587142421 -0.32373559577912325
1379 13.790000000000001 0.05424722136541171 -1.7519148909323958e-05 0.04972540009427824 -7.411751659435836e-07 0.09536762087030959 0.3775849815987433 -0.3235282129232755
1380 13.8 0.05417436285040622 -1.7529233678233137e-05 0.04966346621057617 -7.671207245927013e-07 0.09526920046223941 0.3772857654530637 -0.32331978197885936
1381 13.81 0.05410142611969193 -1.753921566655869e-05 0.049601442051869504 -7.929940057445825e-07 0.09517054451229323 0.37698541020890897 -0.32311030234010185
1382 13.82 0.054028411353179484 -1.7549095217400575e-05 0.049539327777040496 -8.187951521023203e-07 0.09507165321087907 0.37668391580143146 -0.32289977340409215
1383 13.83 0.053955318730604995 -1.755887267295328e-05 0.049477123544963295 -8.445243061192789e-07 0.09497252674893664 0.37638128216926514 -0.32268819457079423
1384 13.84 0.0538821484315285 -1.7568548374508487e-05 0.04941482951450464 -8.701816099992671e-07 0.09487316531793999 0.37607750925450834 -0.32247556524306953
1385 13.85 0.05380890063533461 -1.7578122662456608e-05 0.04935244584452217 -8.957672056972169e-07 0.09477356910989665 0.3757725970027632 -0.32226188482667495
1386 13.86 0.053735575521232426 -1.7587595876289266e-05 0.049289972693865536 -9.212812349193962e-07 0.09467373831734893 0.3754665453631203 -0.3220471527302873
1387 13.870000000000001 0.05366217326825501 -1.759696835460152e-05 0.049227410221374626 -9.467238391238589e-07 0.09457367313337384 0.3751593542881757 -0.32183136836551784
1388 13.88 0.05358869405525962 -1.760624043509371e-05 0.04916475858588046 -9.7209515952094e-07 0.09447337375158327 0.3748510237340499 -0.32161453114691807
1389 13.89 0.05351513806092789 -1.7615412454573713e-05 0.04910201794620446 -9.973953370735522e-07 0.09437284036612326 0.3745415536603862 -0.32139664049199546
1390 13.9 0.053441505463764916 -1.7624484748959224e-05 0.049039188461158956 -1.0226245124976185e-06 0.09427207317167652 0.3742309440303635 -0.3211776958212369
1391 13.91 0.053367796442099824 -1.763345765327954e-05 0.04897627028954546 -1.0477828262625587e-06 0.09417107236346034 0.3739191948107008 -0.32095769655810646
1392 13.92 0.0532940111740855 -1.764233150167801e-05 0.04891326359015555 -1.0728704185915936e-06 0.09406983813722902 0.373606305971681 -0.3207366421290707
1393 13.93 0.053220149837698405 -1.7651106627414052e-05 0.0488501685217706 -1.0978874294621619e-06 0.09396837068927122 0.37329227748714544 -0.3205145319636111
1394 13.94 0.053146212610738874 -1.7659783362864947e-05 0.04878698524316122 -1.1228339986064218e-06 0.0938666702164147 0.372977109334506 -0.3202913654942299
1395 13.950000000000001 0.05307219967083032 -1.766836203952845e-05 0.048723713913086455 -1.1477102655115225e-06 0.09376473691602238 0.3726608014947641 -0.3200671421564776
1396 13.96 0.05299811119541975 -1.7676842988024493e-05 0.048660354690294644 -1.1725163694201192e-06 0.09366257098599329 0.37234335395251383 -0.319841861388954
1397 13.97 0.052923947361777746 -1.7685226538097364e-05 0.04859690773352268 -1.197252449330685e-06 0.09356017262476557 0.37202476669594686 -0.31961552263332527
1398 13.98 0.052849708346997426 -1.769351301861808e-05 0.04853337320149552 -1.221918643997951e-06 0.09345754203131384 0.37170503971687197 -0.319388125334348
1399 13.99 0.05277539432799605 -1.770170275758579e-05 0.04846975125292634 -1.2465150919333967e-06 0.0933546794051503 0.37138417301071636 -0.3191596689398648
1400 14.0 0.052701005481513075 -1.7709796082130703e-05 0.048406042046515774 -1.2710419314054484e-06 0.09325158494632735 0.3710621665765408 -0.31893015290083504
1401 14.01 0.052626541984111264 -1.771779331851554e-05 0.0483422457409524 -1.2954993004400481e-06 0.09314825885543254 0.3707390204170391 -0.3186995766713463
1402 14.02 0.05255200401217641 -1.772569479213779e-05 0.04827836249491149 -1.3198873368209946e-06 0.09304470133359433 0.3704147345385751 -0.31846793970861453
1403 14.030000000000001 0.05247739174191679 -1.7733500827531862e-05 0.04821439246705628 -1.3442061780903244e-06 0.09294091258247983 0.3700893089511488 -0.3182352414730185
1404 14.040000000000001 0.052402705349363754 -1.7741211748371006e-05 0.04815033581603574 -1.3684559615487525e-06 0.09283689280429397 0.36976274366844697 -0.31800148142810025
1405 14.05 0.052327945010371246 -1.7748827877469327e-05 0.0480861927004866 -1.3926368242560623e-06 0.0927326422017829 0.3694350387078327 -0.3177666590405792
1406 14.06 0.05225311090061546 -1.7756349536784215e-05 0.04802196327903081 -1.4167489030314107e-06 0.09262816097823168 0.36910619409035883 -0.31753077378038097
1407 14.07 0.05217820319559596 -1.7763777047417644e-05 0.047957647710276594 -1.4407923344539446e-06 0.09252344933746537 0.3687762098407741 -0.317293825120627
1408 14.08 0.05210322207063378 -1.777111072961897e-05 0.047893246152818716 -1.4647672548629313e-06 0.09241850748385017 0.3684450859875392 -0.3170558125376739
1409 14.09 0.052028167700872485 -1.7778350902786816e-05 0.047828758765236776 -1.488673800358237e-06 0.09231333562229205 0.3681128225628312 -0.3168167355111189
